rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
8424,8*,1,41,51,11,32,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,1,1,A2,weapon,5,8*,3340.70798,3348.717606,8.009625604,0,0
5923,2@,1,42,52,12,31,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,2,2,B4,tools,6,2@,3340.70798,3364.717206,24.00922579,0,0
5163,3#,1,42,52,12,32,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,3,3,A3,vest,2,3#,3340.70798,3377.716841,37.00886063,0,0
4528,9(,1,41,52,12,32,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,4,4,B3,helmet,1,9(,3340.70798,3390.719254,50.0112736,0,0
7815,9(,1,41,52,12,32,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,5,5,A1,helmet,1,9(,3340.70798,3402.721165,62.0131849,0,0
5331,3#,1,42,51,12,31,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,6,6,B2,vest,2,3#,3340.70798,3417.719208,77.0112277,0,0
5420,8*,1,42,51,12,32,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,7,7,A2,weapon,5,8*,3340.70798,3430.719804,90.0118233,0,0
5011,4$,1,42,51,11,32,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,8,8,B1,glasses,3,4$,3340.70798,3443.718943,103.010963,0,0
8166,8*,0,42,52,12,31,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,9,9,A5,tools,6,2@,3340.70798,3456.719389,116.0114091,3464.903392,124.1954113
5060,3#,1,41,51,12,31,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,10,10,B2,vest,2,3#,3340.70798,3472.719382,132.0114015,0,0
4375,9(,0,42,51,12,31,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,11,11,A3,vest,2,3#,3340.70798,3485.72159,145.0136097,3490.112403,149.4044229
4911,9(,1,42,52,12,31,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,12,12,B3,helmet,1,9(,3340.70798,3497.719171,157.0111904,0,0
3347,8*,1,42,51,12,32,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,13,13,A2,weapon,5,8*,3340.70798,3509.719034,169.011054,0,0
3887,4$,1,41,51,11,31,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,14,14,B1,glasses,3,4$,3340.70798,3520.719824,180.0118433,0,0
4979,8*,0,42,51,12,32,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,15,15,A4,glasses,3,4$,3340.70798,3531.718912,191.0109317,3536.713077,196.0050963
4140,8*,0,41,51,11,32,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,16,16,B4,tools,6,2@,3340.70798,3544.719382,204.0114018,3548.871006,208.1630256
6178,8*,0,41,51,11,31,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,17,17,A5,tools,6,2@,3340.70798,3556.718926,216.0109455,3562.911424,222.2034435
5540,3#,1,41,52,12,32,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,18,18,B2,vest,2,3#,3340.70798,3570.720459,230.0124783,0,0
3835,8*,1,42,52,12,32,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,19,19,A2,weapon,5,8*,3340.70798,3583.717334,243.0093538,0,0
5888,9(,1,42,51,12,31,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,20,20,B3,helmet,1,9(,3340.70798,3594.718475,254.0104947,0,0
4460,3#,1,41,52,12,32,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,21,21,A3,vest,2,3#,3340.70798,3607.719325,267.0113444,0,0
4082,4$,1,41,51,12,32,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,22,22,B1,glasses,3,4$,3340.70798,3619.720192,279.0122115,0,0
6307,2@,1,42,51,11,32,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,23,23,A5,tools,6,2@,3340.70798,3631.719625,291.0116446,0,0
8022,2@,1,42,52,12,32,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,24,24,B4,tools,6,2@,3340.70798,3645.720888,305.0129073,0,0
5940,4$,1,42,52,11,32,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,25,25,A4,glasses,3,4$,3340.70798,3661.718784,321.0108038,0,0
4603,9(,1,42,52,11,31,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,26,26,B3,helmet,1,9(,3340.70798,3674.718227,334.010247,0,0
4093,4$,0,41,51,11,31,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,27,27,A1,helmet,1,9(,3340.70798,3686.720385,346.0124051,3690.825389,350.1174084
6710,2@,0,41,52,11,31,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,28,28,B5,weapon,5,8*,3340.70798,3698.718383,358.0104029,3705.442307,364.7343263
6292,9(,1,41,52,11,31,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,29,29,A1,helmet,1,9(,3340.70798,3712.71871,372.0107293,0,0
5592,4$,1,42,51,11,31,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,30,30,B1,glasses,3,4$,3340.70798,3726.720145,386.0121647,0,0
0,,0,42,52,11,31,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,31,31,A3,vest,2,3#,3340.70798,3739.71915,399.0111697,3748.746178,408.0381973
3680,2@,0,42,52,12,31,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,8078510,14235,32154,1,32,32,B5,weapon,5,8*,3340.70798,3756.718058,416.0100775,3760.409477,419.7014964
