rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
8571,3#,1,11,51,61,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,1,1,A4,glasses,3,3#,3333.7554888,3341.7656835,8.01019469999983,0,0
3280,8*,1,12,51,62,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,2,2,B3,weapon,5,8*,3333.7554888,3357.7655109,24.0100221000002,0,0
2376,4$,1,11,52,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,3,3,A2,vest,2,4$,3333.7554888,3368.7682204,35.0127315999998,0,0
2994,9(,1,11,52,61,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,4,4,B2,tools,6,9(,3333.7554888,3378.7672911,45.0118023,0,0
2250,4$,1,11,52,61,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,5,5,A2,vest,2,4$,3333.7554888,3389.7685422,56.0130534,0,0
3314,7&,1,11,51,61,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,6,6,B4,helmet,1,7&,3333.7554888,3399.7677549,66.0122661,0,0
3556,9(,1,11,51,62,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,7,7,A3,tools,6,9(,3333.7554888,3410.767442,77.0119531999999,0,0
3491,4$,1,12,51,62,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,8,8,B5,vest,2,4$,3333.7554888,3421.7695752,88.0140864,0,0
4521,7&,1,11,51,61,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,9,9,A5,helmet,1,7&,3333.7554888,3432.7664618,99.0109729999999,0,0
4181,7&,1,12,52,62,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,10,10,B4,helmet,1,7&,3333.7554888,3444.7672195,111.0117307,0,0
2658,9(,1,12,52,62,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,11,11,A3,tools,6,9(,3333.7554888,3456.7680783,123.0125895,0,0
2769,7&,1,12,51,61,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,12,12,B4,helmet,1,7&,3333.7554888,3466.768565,133.0130762,0,0
1810,4$,1,12,52,62,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,13,13,A2,vest,2,4$,3333.7554888,3476.7674707,143.0119819,0,0
3716,4$,1,11,52,61,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,14,14,B5,vest,2,4$,3333.7554888,3485.7678002,152.0123114,0,0
3118,7&,1,11,52,62,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,15,15,A5,helmet,1,7&,3333.7554888,3496.7673598,163.011871,0,0
3002,9(,1,12,52,61,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,16,16,B2,tools,6,9(,3333.7554888,3507.7689811,174.0134923,0,0
3821,7&,1,12,51,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,17,17,A5,helmet,1,7&,3333.7554888,3518.7680796,185.0125908,0,0
2498,3#,1,11,52,61,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,18,18,B1,glasses,3,3#,3333.7554888,3529.7674012,196.0119124,0,0
2317,8*,1,11,52,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,19,19,A1,weapon,5,8*,3333.7554888,3539.7675126,206.0120238,0,0
2717,4$,1,11,51,62,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,20,20,B5,vest,2,4$,3333.7554888,3549.7693199,216.0138311,0,0
2730,7&,0,12,51,61,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,21,21,A4,glasses,3,3#,3333.7554888,3559.7675855,226.0120967,3562.5122642,228.7567754
2686,3#,1,12,52,61,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,22,22,B1,glasses,3,3#,3333.7554888,3569.7653256,236.0098368,0,0
3280,9(,1,12,52,61,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,23,23,A3,tools,6,9(,3333.7554888,3579.7666657,246.0111769,0,0
2716,8*,1,12,51,61,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,24,24,B3,weapon,5,8*,3333.7554888,3590.7691092,257.0136204,0,0
2743,3#,1,11,52,62,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,25,25,A4,glasses,3,3#,3333.7554888,3600.7668378,267.011349,0,0
2510,4$,1,11,52,62,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,26,26,B5,vest,2,4$,3333.7554888,3610.7673377,277.0118489,0,0
2285,8*,1,12,51,61,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,27,27,A1,weapon,5,8*,3333.7554888,3620.7672231,287.0117343,0,0
3315,9(,1,12,52,61,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,28,28,B2,tools,6,9(,3333.7554888,3630.7670749,297.0115861,0,0
2413,3#,1,11,51,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,29,29,A4,glasses,3,3#,3333.7554888,3641.7660841,308.0105953,0,0
1714,3#,1,11,52,61,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,30,30,B1,glasses,3,3#,3333.7554888,3651.768641,318.0131522,0,0
2794,8*,1,12,52,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,31,31,A1,weapon,5,8*,3333.7554888,3660.7668592,327.0113704,0,0
1953,3#,1,11,52,62,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,32,32,B1,glasses,3,3#,3333.7554888,3670.7667367,337.0112479,0,0
3261,8*,1,11,52,61,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,33,33,A1,weapon,5,8*,3333.7554888,3679.7682134,346.0127246,0,0
2556,8*,1,12,51,62,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,34,34,B3,weapon,5,8*,3333.7554888,3690.7680997,357.0126109,0,0
3657,9(,1,12,52,61,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,35,35,A3,tools,6,9(,3333.7554888,3700.7686751,367.0131863,0,0
2556,9(,1,11,51,61,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,36,36,B2,tools,6,9(,3333.7554888,3711.7660687,378.0105799,0,0
3076,7&,1,11,52,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,37,37,A5,helmet,1,7&,3333.7554888,3721.767315,388.0118262,0,0
3522,8*,1,12,52,61,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,38,38,B3,weapon,5,8*,3333.7554888,3732.7664652,399.0109764,0,0
2007,4$,1,11,52,61,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,39,39,A2,vest,2,4$,3333.7554888,3743.7670209,410.0115321,0,0
3935,3#,0,12,51,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,1,40,40,B4,helmet,1,7&,3333.7554888,3753.7689657,420.0134769,3757.7156581,423.9601693
2371,8*,1,12,52,61,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,2,1,41,A1,weapon,5,8*,3842.2844708,3850.294768,8.01029720000042,0,0
3055,8*,1,12,52,62,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,2,2,42,B3,weapon,5,8*,3842.2844708,3860.2963154,18.0118446000001,0,0
2434,9(,1,12,51,61,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,2,3,43,A3,tools,6,9(,3842.2844708,3871.2959299,29.0114591000001,0,0
4675,7&,1,11,51,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,2,4,44,B4,helmet,1,7&,3842.2844708,3881.293488,39.0090172,0,0
2084,9(,1,12,52,62,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,2,5,45,A3,tools,6,9(,3842.2844708,3893.298327,51.0138562000002,0,0
2502,9(,1,12,52,62,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,840914,42531,35412,2,6,46,B2,tools,6,9(,3842.2844708,3903.2972768,61.0128060000002,0,0
