rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
4857,7&,1,12,61,31,22,41,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,1,1,B4,helmet,1,7&,4642.5018083,4650.5117093,8.00990099999945,0,0
4165,9(,1,11,62,31,21,41,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,2,2,A3,glasses,3,9(,4642.5018083,4662.5121476,20.0103392999999,0,0
3183,2@,1,11,61,32,21,42,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,3,3,B3,weapon,5,2@,4642.5018083,4674.5142306,32.0124222999993,0,0
3971,7&,1,12,61,31,22,42,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,4,4,A5,helmet,1,7&,4642.5018083,4685.5129873,43.0111789999992,0,0
6932,9(,0,11,62,32,21,41,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,5,5,B4,helmet,1,7&,4642.5018083,4696.5124381,54.0106297999992,4703.4645035,60.9626951999999
3277,2@,1,11,61,31,22,41,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,6,6,A1,weapon,5,2@,4642.5018083,4710.5141879,68.0123795999998,0,0
3090,9(,1,11,61,32,22,41,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,7,7,B2,glasses,3,9(,4642.5018083,4721.513801,79.0119926999996,0,0
6159,7&,1,12,61,32,21,41,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,8,8,A5,helmet,1,7&,4642.5018083,4732.5130118,90.0112034999993,0,0
2884,9(,1,11,62,31,21,41,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,9,9,B2,glasses,3,9(,4642.5018083,4746.514376,104.0125677,0,0
3902,8*,1,12,61,31,22,41,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,10,10,A2,tools,6,8*,4642.5018083,4756.5121997,114.010391399999,0,0
2918,2@,1,11,61,32,21,41,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,11,11,B3,weapon,5,2@,4642.5018083,4767.5127979,125.010989599999,0,0
4398,4$,1,11,62,31,21,42,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,12,12,A4,vest,2,4$,4642.5018083,4777.5130544,135.0112461,0,0
2901,4$,1,12,61,32,22,41,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,13,13,B1,vest,2,4$,4642.5018083,4789.5151267,147.0133184,0,0
6250,7&,1,11,62,31,22,41,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,14,14,A5,helmet,1,7&,4642.5018083,4799.5128426,157.0110343,0,0
3283,8*,1,11,62,31,21,41,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,15,15,B5,tools,6,8*,4642.5018083,4813.5156502,171.0138419,0,0
3168,2@,1,11,61,32,22,42,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,16,16,A1,weapon,5,2@,4642.5018083,4824.513745,182.0119367,0,0
2242,2@,1,12,61,32,22,42,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,17,17,B3,weapon,5,2@,4642.5018083,4835.515396,193.013587699999,0,0
4081,2@,1,12,62,32,22,41,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,18,18,A1,weapon,5,2@,4642.5018083,4845.5118968,203.010088499999,0,0
1335,9(,1,11,62,31,22,41,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,19,19,B2,glasses,3,9(,4642.5018083,4857.5172166,215.0154083,0,0
2903,4$,1,12,61,32,22,41,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,20,20,A4,vest,2,4$,4642.5018083,4866.5148576,224.0130493,0,0
4959,7&,1,12,61,32,22,42,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,21,21,B4,helmet,1,7&,4642.5018083,4876.5128793,234.011071,0,0
2702,8*,1,11,62,32,22,41,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,22,22,A2,tools,6,8*,4642.5018083,4888.5121059,246.0102976,0,0
1491,9(,1,12,62,32,22,42,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,176009,45321,23415,1,23,23,B2,glasses,3,9(,4642.5018083,4898.512571,256.0107627,0,0
