rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
2695,4$,1,62,12,42,51,31,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,130785,12345,43152,1,1,1,B1,weapon,5,4$,5311.8376529,5319.8481187,8.01046580000002,0,0
6953,4$,1,61,11,42,52,31,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,130785,12345,43152,1,2,2,A4,weapon,5,4$,5311.8376529,5329.8474628,18.0098099000006,0,0
7861,7&,1,61,11,41,51,32,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,130785,12345,43152,1,3,3,B4,tools,6,7&,5311.8376529,5343.8495344,32.0118815000005,0,0
4880,2@,1,61,12,42,51,31,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,130785,12345,43152,1,4,4,A2,vest,2,2@,5311.8376529,5358.8546565,47.0170036,0,0
3052,8*,1,61,11,42,51,31,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,130785,12345,43152,1,5,5,B3,helmet,1,8*,5311.8376529,5370.8489295,59.0112766000002,0,0
2564,8*,1,61,12,42,51,31,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,130785,12345,43152,1,6,6,A1,helmet,1,8*,5311.8376529,5381.8493142,70.0116613,0,0
3471,7&,1,62,11,42,51,31,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,130785,12345,43152,1,7,7,B4,tools,6,7&,5311.8376529,5391.8495452,80.0118923,0,0
3064,4$,1,62,11,42,52,31,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,130785,12345,43152,1,8,8,A4,weapon,5,4$,5311.8376529,5402.8507882,91.0131353000006,0,0
2837,2@,1,61,11,42,52,32,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,130785,12345,43152,1,9,9,B5,vest,2,2@,5311.8376529,5413.8516374,102.0139845,0,0
4978,7&,1,61,12,41,52,32,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,130785,12345,43152,1,10,10,A5,tools,6,7&,5311.8376529,5423.8486563,112.0110034,0,0
